"age","balance","duration","marital_married","marital_single","education_secondary","education_tertiary","education_unknown","housing","loan","poutcome_other","poutcome_success","poutcome_unknown","y"
33,2666,117,1,0,1,0,0,0,0,0,0,1,0
52,7135,1032,1,0,0,1,0,0,0,0,0,1,1
31,1072,141,1,0,1,0,0,0,0,0,0,1,0
32,60,153,1,0,0,1,0,0,0,0,0,1,0
56,5,98,0,0,1,0,0,0,0,0,0,1,0
49,5,202,1,0,0,0,1,0,0,0,0,1,0
34,179,294,0,1,1,0,0,0,0,0,0,1,0
56,0,130,1,0,0,0,1,0,0,0,0,1,0
34,46,729,1,0,0,1,0,0,0,0,0,1,0
33,123,264,0,1,0,1,0,0,0,0,0,1,0
52,1205,18,0,1,0,1,0,0,0,0,0,1,0
58,258,285,1,0,0,1,0,0,1,0,0,1,0
42,3,367,0,1,1,0,0,0,0,0,0,1,0
32,0,178,0,1,0,1,0,0,0,0,0,1,0
32,0,87,1,0,1,0,0,0,0,0,0,1,0
43,3820,86,0,0,0,1,0,0,0,0,0,1,0
33,268,255,0,1,1,0,0,0,0,0,0,1,0
46,167,155,1,0,1,0,0,0,0,0,0,1,0
47,266,88,0,0,1,0,0,0,0,0,0,1,0
39,-225,220,0,1,1,0,0,0,0,0,0,1,0
52,96,134,0,0,0,1,0,0,0,0,0,1,0
42,559,88,1,0,0,1,0,0,0,0,0,1,0
48,347,199,1,0,0,0,0,0,0,0,0,1,0
45,850,211,1,0,0,0,1,0,0,0,0,1,0
50,128,173,1,0,1,0,0,0,0,0,0,1,0
35,3576,68,0,1,0,1,0,1,0,0,0,1,0
40,0,44,1,0,0,1,0,0,0,0,0,1,0
41,30,171,1,0,0,1,0,0,0,0,0,1,0
48,147,158,1,0,0,0,0,0,0,0,0,1,0
59,19,271,1,0,1,0,0,0,1,0,0,1,0
47,1361,59,0,0,1,0,0,0,0,0,0,1,0
41,57,61,1,0,0,1,0,0,0,0,0,1,0
36,1840,61,1,0,1,0,0,0,0,0,0,1,0
53,20,106,1,0,1,0,0,0,0,0,0,1,0
57,81,118,1,0,1,0,0,0,0,0,0,1,0
52,-240,392,1,0,1,0,0,0,0,0,0,1,0
43,0,313,1,0,1,0,0,0,0,0,0,1,0
30,151,82,1,0,0,1,0,0,0,0,0,1,0
51,370,109,0,0,0,1,0,1,0,0,0,1,0
33,0,78,1,0,1,0,0,0,0,0,0,1,0
47,497,135,1,0,0,0,1,0,0,0,0,1,0
41,15302,121,0,1,0,1,0,0,0,0,0,1,0
39,218,97,1,0,0,1,0,0,0,0,0,1,0
31,50,37,1,0,0,1,0,0,0,0,0,1,0
50,329,329,1,0,0,1,0,0,0,0,0,1,0
46,1109,221,1,0,1,0,0,1,0,0,0,1,0
44,1802,105,1,0,0,1,0,0,0,0,0,1,0
53,2013,268,1,0,0,1,0,0,0,0,0,1,0
53,0,160,1,0,0,0,1,0,0,0,0,1,0
43,0,332,0,0,1,0,0,0,0,0,0,1,0
50,1687,205,1,0,1,0,0,0,0,0,0,1,0
47,459,599,1,0,1,0,0,0,0,0,0,1,0
47,600,290,1,0,0,1,0,0,0,0,0,1,1
36,85,249,1,0,0,1,0,0,0,0,0,1,0
56,1750,629,1,0,1,0,0,0,0,0,0,1,0
51,260,137,1,0,0,0,0,0,0,0,0,1,0
48,606,231,1,0,1,0,0,1,0,0,0,1,0
34,2671,119,0,1,0,1,0,0,0,0,0,1,0
43,174,308,1,0,1,0,0,0,1,0,0,1,0
53,428,609,1,0,1,0,0,0,0,0,0,1,0
44,238,147,1,0,1,0,0,0,0,0,0,1,0
33,39,123,0,0,0,1,0,0,0,0,0,1,0
37,1661,199,0,1,0,1,0,0,0,0,0,1,0
38,0,219,1,0,0,1,0,0,0,0,0,1,0
49,370,386,0,1,0,1,0,0,0,0,0,1,0
48,0,112,1,0,1,0,0,0,0,0,0,1,0
56,96,173,1,0,0,1,0,1,1,0,0,1,0
47,191,228,0,0,1,0,0,0,0,0,0,1,0
33,123,207,1,0,0,1,0,0,0,0,0,1,0
42,329,347,1,0,1,0,0,0,0,0,0,1,0
34,445,256,1,0,1,0,0,0,0,0,0,1,0
53,1344,85,1,0,1,0,0,0,0,0,0,1,0
56,605,207,1,0,0,0,0,0,0,0,0,1,0
55,1402,187,0,0,0,1,0,0,0,0,0,1,0
34,396,166,1,0,0,1,0,0,1,0,0,1,0
35,82,152,0,0,1,0,0,0,0,0,0,1,0
33,61,836,0,1,0,1,0,0,0,0,0,1,1
55,-1217,242,1,0,0,0,0,1,0,0,0,1,0
58,72,235,1,0,1,0,0,0,0,0,0,1,0
56,2324,132,1,0,0,0,0,1,0,0,0,1,0
46,226,561,1,0,0,1,0,0,0,0,0,1,0
32,5878,159,1,0,0,1,0,0,0,0,0,1,0
32,3345,1200,0,0,1,0,0,1,0,0,0,1,0
43,101,173,0,0,0,1,0,0,0,0,0,1,0
53,-634,695,1,0,1,0,0,0,0,0,0,1,0
32,0,103,0,0,1,0,0,0,0,0,0,1,0
33,1412,480,1,0,0,1,0,1,0,0,0,1,1
58,0,46,1,0,0,0,1,0,0,0,0,1,0
32,1,108,0,1,0,1,0,0,0,0,0,1,0
47,677,131,1,0,1,0,0,0,0,0,0,1,0
49,-165,129,1,0,0,0,0,1,0,0,0,1,0
46,979,80,1,0,1,0,0,1,0,0,0,1,0
55,852,83,0,0,1,0,0,0,0,0,0,1,0
42,7,582,1,0,0,1,0,0,0,0,0,1,0
52,264,68,1,0,1,0,0,0,0,0,0,1,0
43,488,190,1,0,0,1,0,0,0,0,0,1,0
34,1339,255,1,0,0,1,0,0,0,0,0,1,0
31,0,117,1,0,1,0,0,0,0,0,0,1,0
42,233,143,1,0,1,0,0,0,0,0,0,1,0
58,168,183,1,0,1,0,0,0,0,0,0,1,0
53,75,216,1,0,0,1,0,0,0,0,0,1,0
42,439,143,1,0,1,0,0,0,0,0,0,1,0
48,8,43,1,0,0,0,0,0,0,0,0,1,0
51,180,154,1,0,1,0,0,1,0,0,0,1,0
41,52,261,0,0,1,0,0,0,0,0,0,1,0
41,5561,649,1,0,0,1,0,0,0,0,0,1,1
31,11,155,1,0,0,1,0,1,1,0,0,1,0
47,11,162,1,0,1,0,0,0,0,0,0,1,0
49,314,30,1,0,1,0,0,0,0,0,0,1,0
47,798,89,1,0,0,0,0,0,0,0,0,1,0
46,591,50,1,0,0,1,0,0,0,0,0,1,0
52,223,81,1,0,1,0,0,0,0,0,0,1,0
50,452,181,1,0,0,0,1,0,0,0,0,1,0
48,-20,142,1,0,1,0,0,0,0,0,0,1,0
30,3048,223,0,1,1,0,0,0,1,0,0,1,0
30,26,55,1,0,1,0,0,0,0,0,0,1,0
50,30,76,0,0,0,1,0,0,0,0,0,1,0
33,-374,160,0,1,1,0,0,0,1,0,0,1,0
33,956,120,1,0,1,0,0,1,1,0,0,1,0
45,839,121,0,0,0,1,0,1,0,0,0,1,0
44,331,256,1,0,1,0,0,1,0,0,0,1,0
32,0,322,0,1,1,0,0,1,0,0,0,1,0
44,0,156,0,1,1,0,0,0,0,0,0,1,0
46,0,50,0,0,0,1,0,0,0,0,0,1,0
45,705,132,0,0,1,0,0,0,0,0,0,1,0
47,689,64,0,0,1,0,0,0,0,0,0,1,0
51,-12,18,1,0,0,0,1,0,0,0,0,1,0
31,2294,483,1,0,1,0,0,0,0,0,0,1,0
48,375,212,0,0,0,1,0,0,0,0,0,1,0
53,404,329,1,0,0,1,0,0,0,0,0,1,0
33,7,239,1,0,1,0,0,0,1,0,0,1,0
34,0,129,1,0,0,1,0,0,0,0,0,1,0
40,2228,150,1,0,1,0,0,1,0,0,0,1,0
52,-33,257,1,0,1,0,0,0,0,0,0,1,0
39,2320,25,1,0,0,1,0,0,1,0,0,1,0
40,4328,133,0,0,1,0,0,0,0,0,0,1,0
58,1626,391,1,0,1,0,0,0,0,0,0,1,0
54,194,127,1,0,0,0,0,0,0,0,0,1,0
52,-163,138,1,0,1,0,0,1,0,0,0,1,0
31,310,228,1,0,1,0,0,1,0,0,0,1,0
38,367,128,0,1,1,0,0,0,0,0,0,1,0
39,51,140,1,0,0,1,0,0,0,0,0,1,0
30,1,88,0,1,0,1,0,0,0,0,0,1,0
42,160,97,1,0,0,1,0,0,0,0,0,1,0
57,0,340,1,0,0,0,0,0,0,0,0,1,0
32,2802,157,1,0,1,0,0,0,0,0,0,1,0
53,15,921,1,0,0,1,0,0,0,0,0,1,1
46,177,84,0,0,1,0,0,0,0,0,0,1,0
34,0,113,0,1,1,0,0,0,0,0,0,1,0
42,164,500,0,1,1,0,0,0,0,0,0,1,0
37,0,179,1,0,0,1,0,0,0,0,0,1,0
38,260,53,0,1,1,0,0,0,0,0,0,1,0
42,0,155,0,0,0,1,0,1,0,0,0,1,0
40,27,467,0,1,0,1,0,0,0,0,0,1,1
50,1431,112,1,0,1,0,0,0,0,0,0,1,0
31,111,70,1,0,1,0,0,0,0,0,0,1,0
31,182,231,1,0,1,0,0,0,0,0,0,1,0
38,0,124,0,1,1,0,0,0,0,0,0,1,0
53,570,158,1,0,0,0,0,0,0,0,0,1,0
40,47,110,0,1,0,1,0,0,0,0,0,1,0
37,1572,90,0,1,0,1,0,0,0,0,0,1,0
52,511,98,0,0,1,0,0,0,1,0,0,1,0
37,23,289,0,0,1,0,0,0,0,0,0,1,0
31,141,110,1,0,1,0,0,0,0,0,0,1,0
42,227,428,0,1,0,1,0,0,0,0,0,1,0
53,1357,123,1,0,1,0,0,1,0,0,0,1,0
34,2069,328,1,0,0,1,0,0,0,0,0,1,0
56,374,193,1,0,1,0,0,0,0,0,0,1,0
41,75,351,0,0,1,0,0,0,0,0,0,1,0
38,124,202,1,0,1,0,0,0,0,0,0,1,0
33,47,203,0,1,0,1,0,0,0,0,0,1,0
44,1196,552,1,0,0,1,0,0,0,0,0,1,1
51,107,79,1,0,1,0,0,0,0,0,0,1,0
43,469,89,1,0,1,0,0,0,1,0,0,1,0
32,11,322,1,0,1,0,0,0,0,0,0,1,0
38,565,93,1,0,1,0,0,0,0,0,0,1,0
54,2584,387,1,0,0,0,0,0,0,0,0,1,0
32,0,162,1,0,1,0,0,0,0,0,0,1,0
30,46,93,0,1,1,0,0,0,0,0,0,1,0
42,19,875,0,0,1,0,0,0,0,0,0,1,1
48,0,108,1,0,1,0,0,0,0,0,0,1,0
30,1390,552,1,0,0,1,0,0,0,0,0,1,0
38,79,209,1,0,1,0,0,1,0,0,0,1,0
34,0,263,1,0,0,1,0,0,0,0,0,1,0
30,114,185,1,0,1,0,0,0,0,0,0,1,0
38,38,105,0,1,0,1,0,0,0,0,0,1,0
33,56,75,1,0,0,1,0,0,0,0,0,1,0
38,536,360,1,0,0,1,0,0,0,0,0,1,0
34,1194,219,1,0,1,0,0,0,1,0,0,1,0
39,5060,157,1,0,0,1,0,1,0,0,0,1,0
33,0,113,1,0,1,0,0,0,0,0,0,1,0
34,100,196,1,0,0,1,0,0,0,0,0,1,0
40,569,129,1,0,1,0,0,0,0,0,0,1,0
33,541,118,0,1,1,0,0,0,1,0,0,1,0
42,149,94,1,0,0,0,0,0,0,0,0,1,0
47,0,138,1,0,0,0,0,1,1,0,0,1,0
56,681,204,1,0,0,0,0,0,0,0,0,1,0
34,881,112,1,0,0,1,0,0,0,0,0,1,0
55,1218,107,1,0,1,0,0,0,0,0,0,1,0
55,128,359,1,0,1,0,0,0,0,0,0,1,0
34,112,123,0,1,1,0,0,0,0,0,0,1,0
50,-584,75,1,0,1,0,0,0,0,0,0,1,0
41,248,156,1,0,1,0,0,0,0,0,0,1,0
39,0,332,0,1,1,0,0,0,0,0,0,1,0
33,432,588,0,1,0,1,0,0,0,0,0,1,1
34,4,55,1,0,0,0,0,0,0,0,0,1,0
56,300,184,1,0,1,0,0,0,0,0,0,1,0
32,68,237,0,1,1,0,0,0,1,0,0,1,0
44,0,122,1,0,0,1,0,0,0,0,0,1,0
32,-22,215,0,1,1,0,0,1,0,0,0,1,0
37,-318,25,1,0,1,0,0,0,0,0,0,1,0
39,35,211,1,0,0,1,0,0,0,0,0,1,0
45,0,71,1,0,0,1,0,0,0,0,0,1,0
46,78,172,1,0,1,0,0,0,0,0,0,1,0
36,3,100,1,0,1,0,0,0,0,0,0,1,0
32,169,119,1,0,0,1,0,0,1,0,0,1,0
53,-39,87,1,0,0,0,0,1,0,0,0,1,0
34,1553,200,1,0,1,0,0,0,0,0,0,1,0
51,51,214,1,0,1,0,0,0,1,0,0,1,0
31,792,763,1,0,0,1,0,0,0,0,0,1,1
45,-96,95,0,0,0,1,0,0,1,0,0,1,0
31,69,195,1,0,0,1,0,0,0,0,0,1,0
32,20,210,1,0,1,0,0,0,0,0,0,1,0
42,251,413,1,0,0,1,0,0,0,0,0,1,0
47,0,97,1,0,1,0,0,0,0,0,0,1,0
43,2,472,1,0,0,1,0,0,1,0,0,1,0
37,414,352,0,0,1,0,0,0,0,0,0,1,0
41,-4,171,1,0,1,0,0,0,0,0,0,1,0
32,587,212,1,0,0,1,0,0,0,0,0,1,0
32,0,72,0,1,0,1,0,0,0,0,0,1,0
35,1144,197,1,0,1,0,0,0,0,0,0,1,0
46,15,76,1,0,1,0,0,1,1,0,0,1,0
32,687,161,1,0,1,0,0,0,0,0,0,1,0
42,83,140,1,0,0,1,0,1,0,0,0,1,0
46,417,81,1,0,1,0,0,0,0,0,0,1,0
51,173,65,1,0,0,0,0,0,0,0,0,1,0
51,337,687,1,0,1,0,0,1,0,0,0,1,0
56,9,285,1,0,1,0,0,0,1,0,0,1,0
45,638,75,1,0,1,0,0,1,0,0,0,1,0
37,228,1740,0,1,1,0,0,1,0,0,0,1,0
49,51,513,1,0,1,0,0,0,0,0,0,1,0
41,143,744,0,1,1,0,0,0,0,0,0,1,0
50,-219,177,1,0,0,0,0,0,1,0,0,1,0
36,356,184,1,0,0,1,0,0,0,0,0,1,0
51,-153,62,1,0,1,0,0,0,0,0,0,1,0
33,344,103,0,1,1,0,0,1,0,0,0,1,0
32,1014,194,1,0,0,1,0,0,0,0,0,1,0
32,138,94,1,0,0,1,0,0,0,0,0,1,0
31,22546,88,1,0,0,1,0,1,0,0,0,1,0
31,156,77,1,0,0,1,0,0,0,0,0,1,0
39,-146,239,1,0,1,0,0,1,1,0,0,1,0
39,224,414,1,0,0,1,0,0,0,0,0,1,0
42,145,252,1,0,0,0,0,0,0,0,0,1,0
48,109,113,1,0,1,0,0,0,1,0,0,1,0
43,715,88,1,0,0,1,0,0,0,0,0,1,0
47,275,447,1,0,1,0,0,0,0,0,0,1,0
39,49,379,1,0,1,0,0,1,0,0,0,1,0
36,1044,15,0,1,1,0,0,1,0,0,0,1,0
50,2130,203,1,0,1,0,0,0,0,0,0,1,0
38,3440,471,1,0,0,1,0,0,0,0,0,1,0
39,507,173,0,0,1,0,0,0,0,0,0,1,0
35,179,82,1,0,1,0,0,0,1,0,0,1,0
39,93,162,1,0,0,1,0,0,0,0,0,1,0
46,620,174,1,0,0,0,0,1,0,0,0,1,0
44,7649,188,1,0,1,0,0,0,0,0,0,1,0
53,988,1408,1,0,0,1,0,0,0,0,0,1,1
50,101,132,0,0,0,1,0,0,0,0,0,1,0
60,208,70,1,0,1,0,0,0,0,0,0,1,0
51,397,293,1,0,1,0,0,1,0,0,0,1,0
31,0,102,1,0,1,0,0,0,0,0,0,1,0
49,3,118,1,0,1,0,0,0,0,0,0,1,0
50,238,584,1,0,0,0,0,0,0,0,0,1,0
32,116,718,0,1,1,0,0,1,0,0,0,1,1
37,361,174,0,1,0,1,0,0,0,0,0,1,0
40,2244,58,0,1,1,0,0,0,1,0,0,1,0
50,242,69,1,0,1,0,0,1,0,0,0,1,0
46,130,95,1,0,1,0,0,0,0,0,0,1,0
55,51,94,1,0,1,0,0,0,0,0,0,1,0
60,1614,921,1,0,0,1,0,0,0,0,0,1,1
30,294,605,1,0,0,1,0,0,0,0,0,1,0
35,24,174,1,0,0,1,0,1,0,0,0,1,0
35,0,111,0,1,1,0,0,0,0,0,0,1,0
36,0,245,1,0,0,1,0,0,0,0,0,1,0
47,439,156,1,0,1,0,0,1,0,0,0,1,0
37,16,280,1,0,0,1,0,0,0,0,0,1,0
46,110,243,1,0,0,1,0,1,1,0,0,1,0
32,7743,358,1,0,0,1,0,0,0,0,0,1,0
48,-18,430,0,1,1,0,0,1,0,0,0,1,0
30,2403,132,0,0,1,0,0,0,0,0,0,1,0
49,1912,380,1,0,0,1,0,1,0,0,0,1,0
39,0,327,1,0,1,0,0,0,0,0,0,1,0
33,163,627,0,1,1,0,0,1,0,0,0,1,1
47,665,251,1,0,1,0,0,1,0,0,0,1,0
44,5004,175,1,0,0,1,0,0,0,0,0,1,0
46,3547,395,1,0,1,0,0,0,0,0,0,1,0
36,196,687,1,0,1,0,0,1,0,0,0,1,0
43,481,196,1,0,1,0,0,0,0,0,0,1,0
30,790,696,0,1,1,0,0,0,0,0,0,1,0
37,198,304,0,1,0,1,0,0,0,0,0,1,0
33,106,175,0,0,1,0,0,0,0,0,0,1,0
31,159,129,0,1,1,0,0,0,0,0,0,1,0
41,304,132,1,0,1,0,0,0,0,0,0,1,0
33,0,291,0,1,0,1,0,0,0,0,0,1,0
47,1717,216,1,0,1,0,0,0,0,0,0,1,0
47,52,881,1,0,1,0,0,0,0,0,0,1,0
49,2465,157,1,0,1,0,0,0,0,0,0,1,0
32,0,92,0,1,1,0,0,0,0,0,0,1,0
32,375,135,1,0,1,0,0,0,0,0,0,1,0
57,0,252,1,0,0,0,0,0,0,0,0,1,0
48,1143,93,1,0,1,0,0,1,0,0,0,1,0
54,390,68,1,0,0,0,1,0,0,0,0,1,0
44,0,174,1,0,0,0,0,0,0,0,0,1,0
39,208,170,1,0,0,1,0,0,0,0,0,1,0
44,70,165,1,0,0,1,0,0,0,0,0,1,0
44,0,141,1,0,0,1,0,1,0,0,0,1,0
35,80,67,0,0,1,0,0,0,0,0,0,1,0
51,7631,896,1,0,0,1,0,0,0,0,0,1,0
37,247,625,1,0,0,1,0,0,0,0,0,1,1
31,2085,147,0,1,0,1,0,1,0,0,0,1,0
59,2568,63,1,0,0,0,0,0,0,0,0,1,0
52,584,76,1,0,0,0,0,1,0,0,0,1,0
38,221,79,0,1,0,1,0,0,0,0,0,1,0
40,526,113,1,0,0,1,0,1,0,0,0,1,0
42,2328,133,1,0,0,0,0,0,0,0,0,1,0
32,432,559,0,1,1,0,0,0,0,0,0,1,0
54,0,83,1,0,0,1,0,1,0,0,0,1,0
32,396,319,1,0,0,1,0,1,0,0,0,1,0
33,12,471,0,1,0,1,0,0,0,0,0,1,0
41,0,113,1,0,1,0,0,0,0,0,0,1,0
38,1555,66,1,0,0,1,0,0,0,0,0,1,0
40,2014,209,1,0,0,1,0,0,0,0,0,1,0
33,23,216,0,1,0,1,0,0,0,0,0,1,0
45,236,703,1,0,1,0,0,0,0,0,0,1,1
34,19,345,0,1,0,1,0,0,0,0,0,1,0
43,1088,341,0,0,0,1,0,0,0,0,0,1,0
31,79,78,1,0,0,1,0,1,0,0,0,1,0
56,385,210,1,0,1,0,0,0,0,0,0,1,0
33,215,41,0,1,0,1,0,0,0,0,0,1,0
40,324,208,1,0,0,1,0,0,0,0,0,1,0
33,558,109,0,0,1,0,0,1,0,0,0,1,0
40,34,66,0,1,1,0,0,0,0,0,0,1,0
53,913,173,0,0,0,1,0,0,0,0,0,1,0
34,651,160,1,0,0,1,0,0,0,0,0,1,0
31,744,124,0,1,0,1,0,0,0,0,0,1,0
31,36,99,0,1,1,0,0,0,0,0,0,1,0
46,123,381,1,0,1,0,0,0,0,0,0,1,0
31,-305,83,1,0,1,0,0,0,1,0,0,1,0
50,8000,221,1,0,0,0,0,1,0,0,0,1,0
59,-23,195,1,0,0,1,0,0,1,0,0,1,0
33,20794,226,0,1,0,1,0,0,0,0,0,1,0
35,47,44,1,0,0,1,0,0,1,0,0,1,0
34,10890,46,0,1,1,0,0,0,0,0,0,1,0
49,601,278,1,0,1,0,0,0,0,0,0,1,0
55,35,126,0,0,1,0,0,1,0,0,0,1,0
57,3250,162,1,0,0,1,0,0,0,0,0,1,0
37,0,225,0,1,0,1,0,0,0,0,0,1,0
31,1170,200,1,0,0,1,0,0,0,0,0,1,0
33,0,85,1,0,0,1,0,0,0,0,0,1,0
48,1567,77,1,0,0,1,0,1,0,0,0,1,0
46,0,96,1,0,0,1,0,0,0,0,0,1,0
51,3486,135,1,0,0,0,0,0,0,0,0,1,0
32,35,96,0,1,0,1,0,0,0,0,0,1,0
40,-432,1464,1,0,1,0,0,1,1,0,0,1,0
54,909,111,1,0,0,0,1,0,0,0,0,1,0
38,63,320,1,0,1,0,0,0,0,0,0,1,0
30,30,220,0,1,0,1,0,0,0,0,0,1,0
43,253,111,1,0,1,0,0,0,0,0,0,1,0
42,99,92,1,0,0,1,0,0,0,0,0,1,0
59,56,432,1,0,0,0,0,0,0,0,0,1,0
41,185,286,1,0,0,1,0,0,0,0,0,1,0
47,644,169,1,0,1,0,0,0,0,0,0,1,0
54,205,182,0,0,0,1,0,0,0,0,0,1,0
52,990,96,1,0,0,0,0,0,0,0,0,1,0
34,0,398,1,0,1,0,0,0,0,0,0,1,0
34,0,163,0,1,1,0,0,0,0,0,0,1,0
40,185,310,1,0,0,1,0,0,0,0,0,1,0
47,1224,189,1,0,0,1,0,0,0,0,0,1,0
38,0,66,0,1,1,0,0,0,0,0,0,1,0
36,310,115,0,1,1,0,0,0,0,0,0,1,0
35,109,257,1,0,0,1,0,0,1,0,0,1,0
36,35,246,1,0,0,1,0,0,0,0,0,1,0
36,1246,63,0,1,0,1,0,0,0,0,0,1,0
40,572,971,0,1,1,0,0,0,0,0,0,1,0
30,196,210,0,1,0,1,0,0,0,0,0,1,0
51,-3,79,1,0,0,1,0,0,0,0,0,1,0
38,13,311,1,0,1,0,0,0,0,0,0,1,0
40,52527,140,1,0,0,1,0,0,0,0,0,1,0
42,5,98,1,0,1,0,0,0,0,0,0,1,0
31,0,218,0,1,0,1,0,0,0,0,0,1,0
33,213,152,0,1,0,1,0,0,0,0,0,1,0
33,0,102,1,0,0,1,0,0,0,0,0,1,0
33,1805,211,0,1,0,1,0,0,0,0,0,1,0
32,9,331,1,0,1,0,0,0,0,0,0,1,0
36,0,238,1,0,0,0,0,0,0,0,0,1,0
53,0,150,1,0,0,0,1,0,0,0,0,1,0
53,-31,82,1,0,1,0,0,0,0,0,0,1,0
58,358,396,1,0,0,0,0,0,0,0,0,1,0
30,0,351,1,0,0,1,0,0,0,0,0,1,0
33,51,273,1,0,0,1,0,1,0,0,0,1,0
31,24,246,0,1,0,1,0,0,0,0,0,1,0
45,0,103,1,0,0,1,0,0,0,0,0,1,0
39,0,121,0,1,0,1,0,0,0,0,0,1,0
41,988,429,0,0,1,0,0,0,0,0,0,1,0
44,0,167,1,0,1,0,0,0,0,0,0,1,0
48,492,139,1,0,0,0,0,0,1,0,0,1,0
46,-337,120,1,0,0,1,0,0,1,0,0,1,0
44,243,118,0,0,0,1,0,0,0,0,0,1,0
37,102,101,0,1,0,1,0,1,0,0,0,1,0
43,1485,180,1,0,0,1,0,0,0,0,0,1,0
58,287,676,1,0,0,1,0,1,0,0,0,1,0
50,83,40,0,0,0,1,0,1,0,0,0,1,0
34,666,1503,0,1,1,0,0,0,0,0,0,1,1
42,0,384,0,1,0,1,0,0,1,0,0,1,0
33,422,289,0,1,1,0,0,0,0,0,0,1,0
35,147,134,0,1,0,1,0,0,0,0,0,1,0
30,-123,120,0,1,1,0,0,0,1,0,0,1,0
31,388,115,0,1,1,0,0,0,0,0,0,1,0
51,0,234,1,0,0,0,0,0,0,0,0,1,0
30,9,129,1,0,1,0,0,0,0,0,0,1,0
37,28,101,1,0,1,0,0,0,0,0,0,1,0
32,0,126,0,1,1,0,0,0,0,0,0,1,0
38,1960,161,1,0,1,0,0,1,0,0,0,1,0
56,73,644,1,0,0,1,0,0,0,0,0,1,1
46,244,139,1,0,1,0,0,0,0,0,0,1,0
55,196,168,1,0,0,0,1,0,0,0,0,1,0
32,4,776,0,1,0,1,0,1,0,0,0,1,0
36,0,173,1,0,0,1,0,0,0,0,0,1,0
53,2295,65,1,0,0,0,0,0,0,0,0,1,0
52,924,93,1,0,0,0,0,0,0,0,0,1,0
50,-210,153,0,0,1,0,0,0,1,0,0,1,0
36,1130,223,1,0,1,0,0,0,0,0,0,1,0
45,13156,62,1,0,1,0,0,0,0,0,0,1,0
33,167,141,1,0,0,0,0,0,0,0,0,1,0
34,468,104,1,0,0,1,0,0,0,0,0,1,0
47,0,136,0,1,0,1,0,0,0,0,0,1,0
30,4948,376,1,0,0,1,0,0,0,0,0,1,0
45,430,140,1,0,1,0,0,0,1,0,0,1,0
32,0,119,0,1,0,1,0,0,0,0,0,1,0
31,-1,117,0,1,0,1,0,0,0,0,0,1,0
45,1251,126,1,0,0,0,0,0,1,0,0,1,0
44,65,148,0,0,1,0,0,0,0,0,0,1,0
39,22,76,1,0,1,0,0,0,0,0,0,1,0
55,11,588,1,0,0,1,0,0,0,0,0,1,0
34,0,121,0,1,0,1,0,0,0,0,0,1,0
33,150,151,1,0,0,1,0,0,0,0,0,1,0
57,96,913,0,0,0,1,0,0,0,0,0,1,1
38,3995,1111,1,0,0,1,0,0,0,0,0,1,0
35,249,205,1,0,1,0,0,0,0,0,0,1,0
53,144,282,1,0,1,0,0,0,0,0,0,1,0
42,0,656,0,1,1,0,0,0,0,0,0,1,0
33,15,97,1,0,0,1,0,0,0,0,0,1,0
36,0,76,1,0,1,0,0,0,0,0,0,1,0
31,0,243,0,1,0,1,0,0,0,0,0,1,0
56,502,321,1,0,0,1,0,0,0,0,0,1,0
31,2066,162,0,1,1,0,0,0,1,0,0,1,0
34,0,183,0,1,0,1,0,0,0,0,0,1,0
41,39,299,1,0,0,0,0,0,0,0,0,1,0
34,-255,179,1,0,1,0,0,1,0,0,0,1,0
41,1032,64,1,0,1,0,0,1,0,0,0,1,0
34,0,124,1,0,0,1,0,0,0,0,0,1,0
60,404,335,1,0,1,0,0,0,0,0,0,1,0
36,8,115,0,1,1,0,0,0,0,0,0,1,0
35,8,169,0,1,0,1,0,0,0,0,0,1,0
36,0,90,1,0,0,1,0,1,0,0,0,1,0
51,307,244,1,0,0,1,0,0,0,0,0,1,0
30,-970,194,0,1,0,1,0,0,1,0,0,1,0
57,2887,819,1,0,1,0,0,0,0,0,0,1,1
40,1498,139,1,0,1,0,0,0,1,0,0,1,0
34,886,104,0,1,0,1,0,1,0,0,0,1,0
57,104,297,0,1,1,0,0,0,0,0,0,1,0
33,9,91,0,0,1,0,0,0,0,0,0,1,0
57,121,135,1,0,0,1,0,0,0,0,0,1,0
34,0,123,0,0,0,1,0,0,0,0,0,1,0
48,91,136,1,0,1,0,0,0,0,0,0,1,0
30,0,166,0,1,1,0,0,0,0,0,0,1,0
30,562,137,1,0,0,1,0,0,0,0,0,1,0
55,1354,545,1,0,0,1,0,0,0,0,0,1,0
52,225,58,0,0,1,0,0,0,0,0,0,1,0
30,423,230,1,0,0,1,0,1,0,0,0,1,0
32,46,788,0,1,0,1,0,0,0,0,0,1,1
33,20,329,0,1,0,1,0,0,0,0,0,1,0
39,564,86,1,0,1,0,0,0,0,0,0,1,0
50,533,212,1,0,0,0,0,0,0,0,0,1,0
47,509,898,1,0,0,1,0,0,1,0,0,1,0
32,438,318,0,1,0,1,0,0,0,0,0,1,0
54,77,180,1,0,1,0,0,0,0,0,0,1,0
31,176,241,0,1,0,1,0,0,0,0,0,1,0
55,400,137,1,0,0,0,0,0,0,0,0,1,0
48,2008,238,1,0,1,0,0,0,0,0,0,1,0
37,727,176,1,0,0,1,0,0,0,0,0,1,0
52,17,97,1,0,0,1,0,0,0,0,0,1,0
31,506,43,0,1,1,0,0,0,0,0,0,1,0
